key;index                                                                                                                                                                                              
7NAIR5W11EC325495;32061                                                                                                                                                                                
7NAMZ7W63SY709305;37129                                                                                                                                                                                
7NANB3H84PG201791;9844                                                                                                                                                                                 
7NAOM8V85RC433162;8255                                                                                                                                                                                 
7NAVA8T44NR128786;29753                                                                                                                                                                                
7NBBF3Y14DG672711;28031                                                                                                                                                                                
7NBEJ2Z06BW966039;43156                                                                                                                                                                                
7NBLT8D53CG177959;10696                                                                                                                                                                                
7NBRP4W15QJ859614;49918                                                                                                                                                                                
7NBUH5I14SQ093923;23695                                                                                                                                                                                
7NCAA0S52CR854199;35365                                                                                                                                                                                
7NCCP2O57XH592491;46874                                                                                                                                                                                
7NCGQ9U42AK988811;20147                                                                                                                                                                                
7NCHS1A03EI913303;9024                                                                                                                                                                                 
7NCHU3X33MH878079;20741                                                                                                                                                                                
7NCKW5E47XZ670554;9432                                                                                                                                                                                 
7NCPA5C27AH919095;40071                                                                                                                                                                                
7NCWE6Q97VM697574;33266                                                                                                                                                                                
7NCXT8F29LB487950;10669                                                                                                                                                                                
7NDDV7J09HC131121;24260                                                                                                                                                                                
7NDGY2L57VE703107;39748                                                                                                                                                                                
7NDHD6L48SX148167;45927                                                                                                                                                                                
7NDQN7H83AB823234;18414                                                                                                                                                                                
7NDSK1B04WJ078866;47642                                                                                                                                                                                
7NDWF7L47ZG073435;3492                                                                                                                                                                                 
7NDYM4A87KB483649;32813                                                                                                                                                                                
7NEJW9F08FT456575;30733                                                                                                                                                                                
7NEMM4T51KC449711;8867                                                                                                                                                                                 
7NEPX9X07EE560567;31676                                                                                                                                                                                
7NERO9O02UD253035;30467                                                                                                                                                                                
7NEUQ4C38YD854160;32593                                                                                                                                                                                
7NFGW6Y05DR038298;2118                                                                                                                                                                                 
7NFKL1H00JQ199388;29195                                                                                                                                                                                
7NFLB8M32NO542588;15776                                                                                                                                                                                
7NFLD6F35UI058415;46885                                                                                                                                                                                
7NFSH4T34TW986962;39854                                                                                                                                                                                
7NGBT5R98GP802443;43680                                                                                                                                                                                
7NGGU8J41GR932679;8395                                                                                                                                                                                 
7NGJJ2V50EC644561;40342                                                                                                                                                                                
7NGJM2G63NM175075;38654                                                                                                                                                                                
7NGLM9D63GV914627;20685                                                                                                                                                                                
7NGOC1V15DV721495;10932                                                                                                                                                                                
7NGSX2V73XP284212;28649                                                                                                                                                                                
7NGWG5P99OY860323;31629                                                                                                                                                                                
7NHEE6T47YU493879;12514                                                                                                                                                                                
7NHEK3V12YH430972;1934                                                                                                                                                                                 
7NHFA8T83YZ865817;47395                                                                                                                                                                                
7NHFL4W19DV234722;46049                                                                                                                                                                                
7NHHQ2Y64HE574082;31415                                                                                                                                                                                
7NHRY8A17SQ835555;26551                                                                                                                                                                                
7NHYU6G00BU919781;29801                                                                                                                                                                                
7NHZM2Z43NJ036664;30699                                                                                                                                                                                
7NHZN5J55JK074322;1770                                                                                                                                                                                 
7NICK5F02OI434168;48065                                                                                                                                                                                
7NIEP7W61XF041335;21929                                                                                                                                                                                
7NIMT4Q95ZM202359;16797                                                                                                                                                                                
7NIUJ3H03DL320874;34665                                                                                                                                                                                
7NIUZ9Q65IH039979;45663                                                                                                                                                                                
7NJAP8J51ZQ479900;21969                                                                                                                                                                                
7NJGL8I69KY592339;44058                                                                                                                                                                                
7NJLH0Y41KY133954;18640                                                                                                                                                                                
7NJSW4X24HF707458;13704                                                                                                                                                                                
7NJTX4H39JD747346;22870                                                                                                                                                                                
7NJXE7D60PY345248;33018                                                                                                                                                                                
7NJYQ5I09RV579090;20501                                                                                                                                                                                
7NJZE2F25LB158357;37790                                                                                                                                                                                
7NKCB2D16VE856100;36874                                                                                                                                                                                
7NKFR7R72QH040830;47042                                                                                                                                                                                
7NKPH8B78XY641648;49246                                                                                                                                                                                
7NKPN7J88PY230028;27599                                                                                                                                                                                
7NKQA5O87MK390659;33320                                                                                                                                                                                
7NKTG1K88FQ315425;45573                                                                                                                                                                                
7NKTR1T89ER680838;5598                                                                                                                                                                                 
7NKUE6L90FW232394;19237                                                                                                                                                                                
7NKWN9U98TQ872220;25929                                                                                                                                                                                
7NKZN4L80KF268877;38325                                                                                                                                                                                
7NLAD5B12FM978793;39879                                                                                                                                                                                
7NLBN0Z77DJ628335;40481                                                                                                                                                                                
7NLDC7L91FW318915;37982                                                                                                                                                                                
7NLFE0P47GJ500370;22319                                                                                                                                                                                
7NLFN1A08FP579736;35961                                                                                                                                                                                
7NLIQ6K96GZ933983;47853                                                                                                                                                                                
7NLMG4T78FR045267;13183                                                                                                                                                                                
7NLPU6Q87QC196646;38150                                                                                                                                                                                
7NLRW0O80SU771914;16191                                                                                                                                                                                
7NMAZ5F45WQ588355;24708                                                                                                                                                                                
7NMDH6X23LO750302;25158                                                                                                                                                                                
7NMJC8T03QZ551970;29483                                                                                                                                                                                
7NMOB9V71VO022004;12953                                                                                                                                                                                
7NMQA3P35UG821216;11830                                                                                                                                                                                
7NMRN0A98JB550751;35963                                                                                                                                                                                
7NMSI4J39PT156528;36447                                                                                                                                                                                
7NMVM8Z61EB839771;6267                                                                                                                                                                                 
7NMWG9M61PN992339;38132                                                                                                                                                                                
7NMXW8Y53VS625580;26305                                                                                                                                                                                
7NMXZ2M36RK782754;36662                                                                                                                                                                                
7NMZE0P50MO933348;4408                                                                                                                                                                                 
7NMZL9P16SE994187;35761                                                                                                                                                                                
7NNAM9Z18YH565043;40581                                                                                                                                                                                
7NNFV7T19ZV428780;15585                                                                                                                                                                                
7NNGF1F68TD831984;39094                                                                                                                                                                                
7NNIH1S99NS818336;558                                                                                                                                                                                  
7NNIN7U47GX073798;33143                                                                                                                                                                                
7NNJB2Z12XB611382;32188                                                                                                                                                                                
7NNJN1H51CM954349;12735                                                                                                                                                                                
7NNOH8M53RN055465;6222                                                                                                                                                                                 
7NNPS7V71RN177084;15830                                                                                                                                                                                
7NOAQ7H55UG371649;29496                                                                                                                                                                                
7NOBU6G35PF750771;20279                                                                                                                                                                                
7NOFI3W92XA689874;15499                                                                                                                                                                                
7NOMM0C92XX780690;46938                                                                                                                                                                                
7NOSV0A55XC729060;34638                                                                                                                                                                                
7NOWY1U97OR180496;47866                                                                                                                                                                                
7NOYJ3S04LZ449149;1958                                                                                                                                                                                 
7NOZY0O84QY012562;37876                                                                                                                                                                                
7NPOD3B67PL908698;30483                                                                                                                                                                                
7NPPF8I31AE786258;7581                                                                                                                                                                                 
7NPUR7G17ON371517;23562                                                                                                                                                                                
7NPZO2T51SI510532;11694                                                                                                                                                                                
7NQAH9W87PT042544;48096                                                                                                                                                                                
7NQAO9V28GU844765;14079                                                                                                                                                                                
7NQDW6K15XV813654;44703                                                                                                                                                                                
7NQMB8V85FL125843;39140                                                                                                                                                                                
7NQNC8W30PP139227;15006                                                                                                                                                                                
7NQNS9J94LL131381;14259                                                                                                                                                                                
7NQOT4I05DI877270;48934                                                                                                                                                                                
7NQTO8S80PY648106;29659                                                                                                                                                                                
7NRMQ1A35PB903331;45594                                                                                                                                                                                
7NROA2C34SY082359;15810                                                                                                                                                                                
7NRPD0D11YO200053;29909                                                                                                                                                                                
7NRRI4P10DM500292;41119                                                                                                                                                                                
7NRTL0P44IE814761;21888                                                                                                                                                                                
7NRVP9N08RR205409;9072                                                                                                                                                                                 
7NRWO5S27YQ632511;14846                                                                                                                                                                                
7NRYB7N08MT989253;43802                                                                                                                                                                                
7NSFF7O10KI805195;24034                                                                                                                                                                                
7NSNI3I74ML003175;37314                                                                                                                                                                                
7NSPF3S14TW754419;32882                                                                                                                                                                                
7NSRM5A01BN842951;14683                                                                                                                                                                                
7NSSF9Z22EU133254;147                                                                                                                                                                                  
7NSVU7R05KZ908821;14351                                                                                                                                                                                
7NTCG2N57PC607807;2730                                                                                                                                                                                 
7NTEB7O25MA323130;18986                                                                                                                                                                                
7NTHX4Z97BZ830552;38759                                                                                                                                                                                
7NTJX9I73HT529095;22895                                                                                                                                                                                
7NTPT3W49SP133715;13924                                                                                                                                                                                
7NTTQ3Y13TN708203;31322                                                                                                                                                                                
7NTUB4R68XU195741;20084                                                                                                                                                                                
7NUCI7V22YU782682;712                                                                                                                                                                                  
7NUFI9A82JV559583;219                                                                                                                                                                                  
7NUIC2U48VF085706;1380                                                                                                                                                                                 
7NUQX5R43VH985348;34123                                                                                                                                                                                
7NUYR1I37RD671639;31324                                                                                                                                                                                
7NVAG8F26YE877820;18086                                                                                                                                                                                
7NVKQ9E23ID732024;1171                                                                                                                                                                                 
7NVPF7T36LO424169;5230                                                                                                                                                                                 
7NVPZ6J50RH634787;6860                                                                                                                                                                                 
7NVRH5L27YT805623;33912                                                                                                                                                                                
7NVTN5J60VC143552;24239                                                                                                                                                                                
7NVTY3Q65MY879827;1095                                                                                                                                                                                 
7NVWC8O90TR239366;8010                                                                                                                                                                                 
7NVWK6Z14NQ936559;7547                                                                                                                                                                                 
7NVWU0O15HP518245;45046                                                                                                                                                                                
7NWGB6J53RE350701;18809                                                                                                                                                                                
7NWIE4O08QB067327;43504                                                                                                                                                                                
7NWQH2L23QP610257;20864                                                                                                                                                                                
7NWYX2V78LT405819;3820                                                                                                                                                                                 
7NXEX1P93OA564104;24853                                                                                                                                                                                
7NXFB8L24ZM601737;16520                                                                                                                                                                                
7NXIW0K36WH092394;30517                                                                                                                                                                                
7NXLD3N99NK225435;25029                                                                                                                                                                                
7NXND4B56DA468678;3637                                                                                                                                                                                 
7NXPE7Q91VG331570;47211                                                                                                                                                                                
7NXQK4Y57JW564133;4195                                                                                                                                                                                 
7NXYP9F57EA420909;40680                                                                                                                                                                                
7NYAI0N64NR960572;24503                                                                                                                                                                                
7NYCI2L28TD921817;12172                                                                                                                                                                                
7NYCO1C70BA993587;38123                                                                                                                                                                                
7NYDT3X25MS193601;5428                                                                                                                                                                                 
7NYLM0I20CS642322;38474                                                                                                                                                                                
7NYNP0U52CI699197;31189                                                                                                                                                                                
7NYPQ2S61SM061573;3067                                                                                                                                                                                 
7NYSW5C24UC105433;21482                                                                                                                                                                                
7NYZF1W26FD827442;4120                                                                                                                                                                                 
7NYZO1A56XK743732;23991                                                                                                                                                                                
7NZHG8R79QQ605400;37830                                                                                                                                                                                
7NZHU7V75PN044087;1757                                                                                                                                                                                 
7NZIP4G90BK577590;17212                                                                                                                                                                                
7NZJI3Q79DO070592;7708                                                                                                                                                                                 
7NZNI5G34RL809620;9981                                                                                                                                                                                 
7NZPT1G80GK634527;48805                                                                                                                                                                                
7NZXI8A88TE763315;209                                                                                                                                                                                  
7OABA5Q04CE098639;40808                                                                                                                                                                                
7OACR0H97VV962026;1657                                                                                                                                                                                 
7OADB2S96GE131193;20803                                                                                                                                                                                
7OAEM5E58ML801314;13427                                                                                                                                                                                
7OAFL9D71VQ297967;31568                                                                                                                                                                                
7OAKW1K35JE138512;39590                                                                                                                                                                                
7OAUM5W08KM637840;1525                                                                                                                                                                                 
7OAVO4S71PZ149424;19581                                                                                                                                                                                
7OBCC0Y21FO196750;16309                                                                                                                                                                                
7OBLG7A33VM016482;19793                                                                                                                                                                                
7OBLH2W39AL826904;32203                                                                                                                                                                                
7OBTU7F75HG328094;38784                                                                                                                                                                                
7OBVV9V31KE531238;35802                                                                                                                                                                                
7OBXB9H87FL782704;28473                                                                                                                                                                                
7OCAJ3J69CW719068;39818                                                                                                                                                                                
7OCAP1G47WU926086;17243                                                                                                                                                                                
7OCED6R29XM193243;40978                                                                                                                                                                                
7OCEF5G86JN517742;1429                                                                                                                                                                                 
7OCIC3A48TF774143;37771                                                                                                                                                                                
7OCNI5J16ZH726390;33841                                                                                                                                                                                
7OCQT8Q66NA795791;36142                                                                                                                                                                                
7OCTV2M47GW350002;18023                                                                                                                                                                                
7OCUY4V63AK840438;26600                                                                                                                                                                                
7ODAJ7Y44AF928707;20068                                                                                                                                                                                
7ODAK7T55CO609912;21445                                                                                                                                                                                
7ODBD5L14AA558838;12069                                                                                                                                                                                
7ODFP0C20ZX908842;1283                                                                                                                                                                                 
7ODJT1A02ZL597241;25001                                                                                                                                                                                
7ODKC7I03XU873683;32726                                                                                                                                                                                
7ODOI5Q97WL923567;15739                                                                                                                                                                                
7ODQQ4J27LP433093;40192                                                                                                                                                                                
7ODRB3Z56TA886754;33239                                                                                                                                                                                
7ODSF0K50TF587660;21133                                                                                                                                                                                
