key;index                                                                                                                                                                                              
8OROZ3V30TO158923;6214                                                                                                                                                                                 
8ORQU0T91RR967866;11987                                                                                                                                                                                
8OVZR6D16EL992548;5676                                                                                                                                                                                 
8OWHL8X15BV615610;2967                                                                                                                                                                                 
8OWHQ6T52RL636598;11330                                                                                                                                                                                
8OWHW3F80DM128527;12161                                                                                                                                                                                
8OWOA4M76UN782878;12256                                                                                                                                                                                
8OXRD8R49GU090144;7137                                                                                                                                                                                 
8OXRV2J90TW696830;64                                                                                                                                                                                   
8OXVN7Z58NB030078;9650                                                                                                                                                                                 
8OZBG3R59KL332789;8136                                                                                                                                                                                 
8PALE8O22LV906213;5114                                                                                                                                                                                 
8PAOT5J68BS233619;8524                                                                                                                                                                                 
8PBTS3G68DQ826634;1823                                                                                                                                                                                 
8PBZM7L38VR897921;614                                                                                                                                                                                  
8PCMU4N94WZ892316;10171                                                                                                                                                                                
8PCYY4W31DE453185;9748                                                                                                                                                                                 
8PDAQ8H22YK106599;4376                                                                                                                                                                                 
8PDIO4Z35UO346731;10022                                                                                                                                                                                
8PDPQ1J46KK031568;5691                                                                                                                                                                                 
8PDUX5K18LG699525;11367                                                                                                                                                                                
8PEFL0W30BX884335;4446                                                                                                                                                                                 
8PEYG7U61RB454095;8692                                                                                                                                                                                 
8PFBP7V47RC323929;9745                                                                                                                                                                                 
8PGAX3E49EO029108;8637                                                                                                                                                                                 
8PGSR7K00BF895431;3821                                                                                                                                                                                 
8PGZD8B37BO195638;5159                                                                                                                                                                                 
8PHPQ4F67VC932019;1427                                                                                                                                                                                 
8PIAX8L67NU338009;7637                                                                                                                                                                                 
8PIUO3X19MC377352;3137                                                                                                                                                                                 
8PJHE2J73GK151613;7908                                                                                                                                                                                 
8PKJK7B82RV631189;9133                                                                                                                                                                                 
8PLCO1I72OL178091;4055                                                                                                                                                                                 
8PLTP6S66OJ379368;7471                                                                                                                                                                                 
8PMHK3B17TJ520150;5812                                                                                                                                                                                 
8PNMZ5G40KK473308;683                                                                                                                                                                                  
8POZC1J37TI210058;3948                                                                                                                                                                                 
8POZF7R58XQ952708;4896                                                                                                                                                                                 
8PPBW4L27NC394849;4165                                                                                                                                                                                 
8PQPO8U29DH039805;10362                                                                                                                                                                                
8PSDH7O87HH954341;6647                                                                                                                                                                                 
8PSEG4B30WC065291;11474                                                                                                                                                                                
8PSEW5V26JE033864;530                                                                                                                                                                                  
8PTRU5S36PR331441;10636                                                                                                                                                                                
8PUJC2C37NJ973868;4930                                                                                                                                                                                 
8PUQJ8H39UK988635;11999                                                                                                                                                                                
8PUVK0V50KV050126;9260                                                                                                                                                                                 
8PVAZ5F40RI996135;8225                                                                                                                                                                                 
8PVBB6P61ZZ453937;10933                                                                                                                                                                                
8PVNP6B25DK054005;6412                                                                                                                                                                                 
8PVUM8B71KR967132;3349                                                                                                                                                                                 
8PWAE6A09YE148960;10835                                                                                                                                                                                
8PWTP6J30JX623051;4122                                                                                                                                                                                 
8PXDG9A41BV322924;3657                                                                                                                                                                                 
8PXZU8W53RP693660;9914                                                                                                                                                                                 
8PYCM2R19RZ463161;1285                                                                                                                                                                                 
8PYGP7I81TG819400;6451                                                                                                                                                                                 
8PZMC8I99LV162360;1078                                                                                                                                                                                 
8QADJ9B55RB857347;9241                                                                                                                                                                                 
8QBFJ0Z58QZ194711;12308                                                                                                                                                                                
8QBGM2Z02XW244354;11467                                                                                                                                                                                
8QBRI1I94QR378498;2945                                                                                                                                                                                 
8QCER3K34CT859807;3167                                                                                                                                                                                 
8QCTW8F39UR620976;7320                                                                                                                                                                                 
8QDXG6E48RO533137;10994                                                                                                                                                                                
8QEEJ0X75PX293284;8268                                                                                                                                                                                 
8QEVX3R49DT962976;2558                                                                                                                                                                                 
8QEVY3K29FB355120;4747                                                                                                                                                                                 
8QEXZ2C55QQ639093;6680                                                                                                                                                                                 
8QFCJ0Z51SA894254;4143                                                                                                                                                                                 
8QFWN2A56AX757650;736                                                                                                                                                                                  
8QGCD7Q20PU010014;9954                                                                                                                                                                                 
8QGWN8B10JP545174;1305                                                                                                                                                                                 
8QIJB9B11ES585326;2239                                                                                                                                                                                 
8QJAO1F78KL605247;5385                                                                                                                                                                                 
8QJMU5B02YX849503;8610                                                                                                                                                                                 
8QJWK4K94DM532564;8246                                                                                                                                                                                 
8QJXO5Q81JR098127;5790                                                                                                                                                                                 
8QKHP9H94PP174726;10928                                                                                                                                                                                
8QLTF9E33VX044930;1659                                                                                                                                                                                 
8QMFQ9L19DH577858;10034                                                                                                                                                                                
8QMGB1G88QZ608604;2752                                                                                                                                                                                 
8QNNJ3F23GU718251;7218                                                                                                                                                                                 
8QODM5G57HQ410830;5117                                                                                                                                                                                 
8QORB0H24BY684202;11613                                                                                                                                                                                
8QPTS1R89UU266525;2798                                                                                                                                                                                 
8QPYE6A58CV029007;5746                                                                                                                                                                                 
8QQKT9G60IY421345;346                                                                                                                                                                                  
8QQSS1L15MQ661721;4445                                                                                                                                                                                 
8QQXO2C71DC653117;8823                                                                                                                                                                                 
8QRYA8A85DK975406;10168                                                                                                                                                                                
8QSJT1Q57HK157497;1595                                                                                                                                                                                 
8QUZI7X94GP139324;6208                                                                                                                                                                                 
8QVWT3R13QN182673;3622                                                                                                                                                                                 
8QWFD4L21KU153826;5657                                                                                                                                                                                 
8QWIF5J15AS742252;5169                                                                                                                                                                                 
8QWXT0X32SK293385;9145                                                                                                                                                                                 
8QXII8P98ES693027;8513                                                                                                                                                                                 
8QYCP5U59OK556578;12154                                                                                                                                                                                
8QZDE6G64EI236755;9772                                                                                                                                                                                 
8RDMN8E73BV742443;2598                                                                                                                                                                                 
8RDOM0G08DK557674;660                                                                                                                                                                                  
8REZV5F02EA739472;7021                                                                                                                                                                                 
8RFCH8U05HM176275;6897                                                                                                                                                                                 
8RFXZ9M11CF637284;11903                                                                                                                                                                                
8RGPG2N15ZZ832084;2245                                                                                                                                                                                 
8RHJD4L88JX531468;7244                                                                                                                                                                                 
8RHNT2G75CI545411;3492                                                                                                                                                                                 
8RHUP2K94QX802590;6300                                                                                                                                                                                 
8RIOZ5J28JS817503;3763                                                                                                                                                                                 
8RIQA0M21VM124366;8915                                                                                                                                                                                 
8RIWY2S86QQ594079;4360                                                                                                                                                                                 
8RJLD2E99RZ280495;7001                                                                                                                                                                                 
8RKBI1H56VC605817;249                                                                                                                                                                                  
8RLDH5H49ZE436671;8480                                                                                                                                                                                 
8RLZJ6W33PO533751;12102                                                                                                                                                                                
8RMIW1U76KM746352;360                                                                                                                                                                                  
8RMLP3E34TF312287;8314                                                                                                                                                                                 
8RMQI8R17NV601297;3468                                                                                                                                                                                 
8RNAV6P08EY312798;12315                                                                                                                                                                                
8RNBC1E22OP629043;11322                                                                                                                                                                                
8RNSD6F00ZQ141321;8926                                                                                                                                                                                 
8ROWG2I27KJ831540;7274                                                                                                                                                                                 
8ROZH6W30YS404044;505                                                                                                                                                                                  
8RPQJ2N12UF435924;2044                                                                                                                                                                                 
8RPTC7T27RY941254;7209                                                                                                                                                                                 
8RRIF5A61LZ244294;10616                                                                                                                                                                                
8RUUG8L65IV463230;10379                                                                                                                                                                                
8RVIS5Y40GN933898;12386                                                                                                                                                                                
8RVXP7R53XA093393;4309                                                                                                                                                                                 
8RWWI4J13HM195405;3700                                                                                                                                                                                 
8RWXY3Z53ZK397880;10462                                                                                                                                                                                
8RXDF3M52OA039863;7375                                                                                                                                                                                 
8RXFP7C61OK490880;4929                                                                                                                                                                                 
8RXYL9J41VF163002;11336                                                                                                                                                                                
8RZRG5B46DW910382;11130                                                                                                                                                                                
8SAXK6D53JH662386;2242                                                                                                                                                                                 
8SBEO9C88KI517294;7906                                                                                                                                                                                 
8SDCA9L40DC535259;4267                                                                                                                                                                                 
8SDZS6P78LL698413;1826                                                                                                                                                                                 
8SEPB6E57ZJ449533;6545                                                                                                                                                                                 
8SFCH3N00IC553479;5265                                                                                                                                                                                 
8SFOW4H56SM278006;11483                                                                                                                                                                                
8SGBF5J66UB739739;4057                                                                                                                                                                                 
8SGWE5N09HY026097;6030                                                                                                                                                                                 
8SHGB9I42ZL402844;857                                                                                                                                                                                  
8SHMR4Z45TJ613760;7919                                                                                                                                                                                 
8SJDY5N78US226939;5193                                                                                                                                                                                 
8SJIW7H09SC687746;9051                                                                                                                                                                                 
8SJJN2G85PQ008603;8816                                                                                                                                                                                 
8SJVY8J95DO899140;12250                                                                                                                                                                                
8SJYQ7J14ZI443671;6579                                                                                                                                                                                 
8SLFY3Y45WY532296;1420                                                                                                                                                                                 
8SLHT7O04DD947771;1344                                                                                                                                                                                 
8SLNP6N10BT123655;9527                                                                                                                                                                                 
8SLNY8D71HQ893687;1376                                                                                                                                                                                 
8SMCQ6U76SM382193;5268                                                                                                                                                                                 
8SMCW1D63RT702246;4922                                                                                                                                                                                 
8SNVE2O07RQ281421;1859                                                                                                                                                                                 
8SOBB0X12BQ225928;8693                                                                                                                                                                                 
8SOGZ3I85FL786554;2247                                                                                                                                                                                 
8SOQN0R94PU701789;3457                                                                                                                                                                                 
8SOSQ4A19OV855885;11135                                                                                                                                                                                
8SOVS6Q14HV136194;10604                                                                                                                                                                                
8SOXK2F13PA611307;5318                                                                                                                                                                                 
8SPHM2P92EF101188;1195                                                                                                                                                                                 
8SREK9Z31CT739597;2599                                                                                                                                                                                 
8SRUV2J44MT134304;5737                                                                                                                                                                                 
8SRYG3Y78KX644073;2652                                                                                                                                                                                 
8SSFQ1W32ER094486;5502                                                                                                                                                                                 
8SSNJ9T66ON818334;2338                                                                                                                                                                                 
8STKH0L34BR494524;5381                                                                                                                                                                                 
8SUOF9O13OJ438449;1367                                                                                                                                                                                 
8SUWH3F39LU784018;3253                                                                                                                                                                                 
8SVIN9U01HU855809;9996                                                                                                                                                                                 
8SWLM5V19RN001032;5516                                                                                                                                                                                 
8SXCJ0N36ZF283453;5966                                                                                                                                                                                 
8SYFZ2L00IW300954;11573                                                                                                                                                                                
8SYPC3L64OQ193627;223                                                                                                                                                                                  
8SYTX8L92YD911938;1156                                                                                                                                                                                 
8TANL6U13ED201632;5537                                                                                                                                                                                 
8TBKH5D07EJ618595;1                                                                                                                                                                                    
8TCBS7A75CZ368014;7856                                                                                                                                                                                 
8TCDE5Y59TH912443;10381                                                                                                                                                                                
8TCIE3H01MC822455;2630                                                                                                                                                                                 
8TCTX9C99NE773658;10147                                                                                                                                                                                
8TDFN1D99BB140343;11866                                                                                                                                                                                
8TEDG0Q44UP591743;6631                                                                                                                                                                                 
8TFHW8I64RY867430;6790                                                                                                                                                                                 
8TFWI9F61ID965021;11969                                                                                                                                                                                
8TGJP5H50XD463666;1559                                                                                                                                                                                 
8TGKO2C49TY545599;2771                                                                                                                                                                                 
8TIFS1M63QK041042;10953                                                                                                                                                                                
8TILY7E71TE922488;6312                                                                                                                                                                                 
8TIMT2V13WM949760;11115                                                                                                                                                                                
8TJQS0Q03KF476529;8710                                                                                                                                                                                 
8TKUN3L79WP535187;6430                                                                                                                                                                                 
8TLAT1K83KD238283;2623                                                                                                                                                                                 
8TLQU4L35YJ282885;10072                                                                                                                                                                                
8TLTR0F09XX056874;4541                                                                                                                                                                                 
8TMTZ1Z28YV749693;7726                                                                                                                                                                                 
8TNGV0T88FC758827;2705                                                                                                                                                                                 
8TOPI1Q29FN119460;7348                                                                                                                                                                                 
8TPLP2F06YY728623;7729                                                                                                                                                                                 
8TRNV2E53FI354771;4850                                                                                                                                                                                 
8TRNZ2L53VL379008;6836                                                                                                                                                                                 
8TSOI5Q58ER300179;6203                                                                                                                                                                                 
8TSZQ8N91XB985664;3737                                                                                                                                                                                 
8TTBM6K76PU550929;9759                                                                                                                                                                                 
8TTTW5S31JL180899;4725                                                                                                                                                                                 
8TUHD5F22FE304345;11553                                                                                                                                                                                
8TUPB8I48HI930856;5854                                                                                                                                                                                 
8TVKB7Q19WA526040;9769                                                                                                                                                                                 
8TXOO2T06VS797121;11234                                                                                                                                                                                
8TYRU1P41JU700652;5894                                                                                                                                                                                 
8TYXU1J76OF897698;10836                                                                                                                                                                                
8TZEI5P17YC784270;6824                                                                                                                                                                                 
8UADD8E52QK521132;1721                                                                                                                                                                                 
8UBOO2C76CF213652;7974                                                                                                                                                                                 
8UBSO3R29SC223585;4701                                                                                                                                                                                 
8UCAY2R74CS537541;10584                                                                                                                                                                                
8UCGA8E90NK210401;7303                                                                                                                                                                                 
8UDGG9Q64JZ481808;6211                                                                                                                                                                                 
8UDZC9F70ZS663618;1708                                                                                                                                                                                 
8UEES3A99GN964220;6441                                                                                                                                                                                 
